BBa_K108013,BBa_J56002,normal,0.765
BBa_K108013,BBa_K777000,normal,0.765
BBa_K108013,BBa_K533007,normal,0.765
BBa_K108013,BBa_K317002,normal,0.765
BBa_K108013,BBa_J56006,normal,0.765
BBa_K108013,BBa_J56005,normal,0.765
BBa_K108013,BBa_J56003,normal,0.765
BBa_K108013,BBa_C0600,normal,0.765
BBa_K108013,BBa_J56001,normal,0.758
BBa_K108013,BBa_K842008,normal,0.758
BBa_K108013,BBa_K842007,normal,0.751
BBa_K108013,BBa_K422004,normal,0.751
BBa_K108013,BBa_K422003,normal,0.751
BBa_K108013,BBa_I13701,normal,0.751
BBa_K108013,BBa_C0024,normal,0.751
BBa_K108013,BBa_K873001,normal,0.741
BBa_K108013,BBa_K842010,normal,0.741
BBa_K108013,BBa_K569007,normal,0.741
BBa_K108013,BBa_K537007,normal,0.741
BBa_K108013,BBa_K518005,normal,0.741
BBa_K108013,BBa_K2012009,normal,0.741
BBa_K108013,BBa_K2012008,normal,0.741
BBa_K108013,BBa_K2012007,normal,0.741
BBa_K108013,BBa_K1593998,normal,0.741
BBa_K108013,BBa_K1593003,normal,0.741
BBa_K108013,BBa_K147000,normal,0.741
BBa_K108013,BBa_K127012,normal,0.741
BBa_K108013,BBa_K094100,normal,0.741
BBa_K108013,BBa_I752001,normal,0.741
BBa_K108013,BBa_J42000,normal,0.688
BBa_K108013,BBa_I10101,normal,0.666
BBa_K108013,BBa_K422006,normal,0.66
BBa_K108013,BBa_K422005,normal,0.66
BBa_K108013,BBa_K127011,normal,0.66
BBa_K108013,BBa_C0028,normal,0.66
BBa_K108013,BBa_K108011,normal,0.611
BBa_K108013,BBa_K842001,normal,0.579
BBa_K108013,BBa_K108004,normal,0.571
BBa_K108013,BBa_K108009,normal,0.527
BBa_K108013,BBa_K1650041,normal,0.508
BBa_K108013,BBa_K1583014,normal,0.508
BBa_K108013,BBa_K1583013,normal,0.508
BBa_K108013,BBa_K1583000,normal,0.508
BBa_K108013,BBa_K1583016,normal,0.499
BBa_K108013,BBa_K1316018,normal,0.499
BBa_K108013,BBa_K1583001,normal,0.493
BBa_K108013,BBa_K2010008,normal,0.483
BBa_K108013,BBa_K2010003,normal,0.483
BBa_K108013,BBa_K1892000,normal,0.483
BBa_K108013,BBa_K1610300,normal,0.483
BBa_K108013,BBa_K1510015,normal,0.483
BBa_K108013,BBa_K1510014,normal,0.483
BBa_K108013,BBa_K1510013,normal,0.483
BBa_K108013,BBa_K842000,normal,0.48
BBa_K108013,BBa_J51003,normal,0.445
BBa_K108013,BBa_J29009,normal,0.445
BBa_K108013,BBa_C0620,normal,0.445
BBa_K1950001,BBa_J54000,normal,0.7
BBa_K1950001,BBa_K1950002,normal,0.653
BBa_K1950001,BBa_J32021,normal,0.494
BBa_K642006,BBa_K806003,normal,0.445
BBa_K642006,BBa_K2082124,normal,0.445
BBa_K642002,BBa_K806003,normal,0.445
BBa_K642002,BBa_K2082124,normal,0.445
BBa_K1344011,BBa_K185013,normal,0.578
BBa_K1344011,BBa_K650010,normal,0.439
BBa_K1344011,BBa_K1780012,normal,0.409
BBa_K1344011,BBa_K137113,normal,0.409
BBa_K1950005,BBa_K118000,normal,0.663
BBa_K1950005,BBa_K1653000,normal,0.663
BBa_K1950005,BBa_J72164,normal,0.663
BBa_K1950005,BBa_K1653003,normal,0.56
BBa_K1950005,BBa_K1437008,normal,0.508
BBa_K1950005,BBa_K1437007,normal,0.508
BBa_K1950005,BBa_K1437006,normal,0.508
BBa_K1950005,BBa_K1437005,normal,0.508
BBa_K1950005,BBa_K1437002,normal,0.508
BBa_K1950005,BBa_K782040,normal,0.427
BBa_K1602011,BBa_M45403,normal,0.957
BBa_K1602011,BBa_I718005,normal,0.844
BBa_K1602011,BBa_I718004,normal,0.844
BBa_K1602011,BBa_K1602012,normal,0.807
BBa_K1602011,BBa_K367011,normal,0.714
BBa_K1602011,BBa_K1040000,normal,0.549
BBa_K1602011,BBa_J100109,normal,0.505
BBa_K1602011,BBa_I711009,normal,0.505
BBa_K1602011,BBa_J100116,normal,0.505
BBa_K1602011,BBa_J100107,normal,0.505
BBa_K1602011,BBa_K2118001,normal,0.493
BBa_K1602011,BBa_K804003,normal,0.475
BBa_K1602011,BBa_I742137,normal,0.426
BBa_K1602011,BBa_K650007,normal,0.412
BBa_K1602011,BBa_K108022,normal,0.412
BBa_K1602011,BBa_K200003,normal,0.406
BBa_K1949030,BBa_K1949020,normal,0.984
BBa_K1949030,BBa_K823044,normal,0.592
BBa_K1949030,BBa_K302033,normal,0.592
BBa_K1949030,BBa_K2142003,normal,0.592
BBa_K1949030,BBa_K2120008,normal,0.592
BBa_K1949030,BBa_K1096002,normal,0.592
BBa_K1949030,BBa_K831005,normal,0.578
BBa_K1949030,BBa_K726006,normal,0.573
BBa_K1949030,BBa_K1705004,normal,0.56
BBa_K1949030,BBa_K185047,normal,0.56
BBa_K1949030,BBa_K1088063,normal,0.56
BBa_K1949030,BBa_K831002,normal,0.554
BBa_K1949030,BBa_K1705005,normal,0.453
BBa_K1949030,BBa_K726004,normal,0.453
BBa_K1949030,BBa_K185048,normal,0.453
BBa_K1949020,BBa_K1949030,normal,0.984
BBa_K1949020,BBa_K1705004,normal,0.861
BBa_K1949020,BBa_K185047,normal,0.861
BBa_K1949020,BBa_K1088063,normal,0.861
BBa_K1949020,BBa_K823044,normal,0.586
BBa_K1949020,BBa_K302033,normal,0.586
BBa_K1949020,BBa_K2142003,normal,0.586
BBa_K1949020,BBa_K2120008,normal,0.586
BBa_K1949020,BBa_K1096002,normal,0.586
BBa_K1949020,BBa_K831002,normal,0.558
BBa_K1949020,BBa_K831005,normal,0.485
BBa_K1949020,BBa_K726006,normal,0.454
BBa_K1949020,BBa_K145014,normal,0.41
BBa_K1949020,BBa_K1333112,normal,0.41
BBa_K1949020,BBa_K1333103,normal,0.41
BBa_I741010,BBa_I741107,normal,0.973
BBa_I741010,BBa_I741106,normal,0.973
BBa_I741010,BBa_K523026,normal,0.973
BBa_I741010,BBa_K108026,normal,0.973
BBa_I741010,BBa_K1602009,normal,0.922
BBa_I741010,BBa_K108028,normal,0.922
BBa_I741010,BBa_K2066546,normal,0.817
BBa_I741010,BBa_J64977,normal,0.817
BBa_I741010,BBa_K316003,normal,0.799
BBa_I741010,BBa_K648011,normal,0.799
BBa_I741010,BBa_K147002,normal,0.799
BBa_I741010,BBa_M36107,normal,0.71
BBa_I741010,BBa_M36106,normal,0.71
BBa_I741010,BBa_K909006,normal,0.71
BBa_I741010,BBa_K322120,normal,0.71
BBa_I741010,BBa_K2105000,normal,0.71
BBa_I741010,BBa_K1952013,normal,0.71
BBa_I741010,BBa_K1887000,normal,0.71
BBa_I741010,BBa_K137106,normal,0.71
BBa_I741010,BBa_K137105,normal,0.71
BBa_I741010,BBa_K094113,normal,0.71
BBa_I741010,BBa_J72010,normal,0.71
BBa_I741010,BBa_J13201,normal,0.71
BBa_I741010,BBa_I732006,normal,0.71
BBa_I741010,BBa_I732005,normal,0.71
BBa_I741010,BBa_E0038,normal,0.71
BBa_I741010,BBa_J32021,normal,0.586
BBa_I741010,BBa_K336041,normal,0.48
BBa_I741010,BBa_J58112,normal,0.48
BBa_I741010,BBa_I741022,normal,0.48
BBa_I741010,BBa_K778002,normal,0.459
BBa_I741005,BBa_I741107,normal,0.973
BBa_I741005,BBa_I741106,normal,0.973
BBa_I741005,BBa_K523026,normal,0.973
BBa_I741005,BBa_K108026,normal,0.973
BBa_I741005,BBa_K1602009,normal,0.922
BBa_I741005,BBa_K108028,normal,0.922
BBa_I741005,BBa_K2066546,normal,0.817
BBa_I741005,BBa_J64977,normal,0.817
BBa_I741005,BBa_K316003,normal,0.799
BBa_I741005,BBa_K648011,normal,0.799
BBa_I741005,BBa_K147002,normal,0.799
BBa_I741005,BBa_M36107,normal,0.71
BBa_I741005,BBa_M36106,normal,0.71
BBa_I741005,BBa_K909006,normal,0.71
BBa_I741005,BBa_K322120,normal,0.71
BBa_I741005,BBa_K2105000,normal,0.71
BBa_I741005,BBa_K1952013,normal,0.71
BBa_I741005,BBa_K1887000,normal,0.71
BBa_I741005,BBa_K137106,normal,0.71
BBa_I741005,BBa_K137105,normal,0.71
BBa_I741005,BBa_K094113,normal,0.71
BBa_I741005,BBa_J72010,normal,0.71
BBa_I741005,BBa_J13201,normal,0.71
BBa_I741005,BBa_I732006,normal,0.71
BBa_I741005,BBa_I732005,normal,0.71
BBa_I741005,BBa_E0038,normal,0.71
BBa_I741005,BBa_J32021,normal,0.586
BBa_I741005,BBa_K336041,normal,0.48
BBa_I741005,BBa_J58112,normal,0.48
BBa_I741005,BBa_I741022,normal,0.48
BBa_I741005,BBa_K778002,normal,0.459
BBa_M1611,BBa_I741107,normal,0.973
BBa_M1611,BBa_I741106,normal,0.973
BBa_M1611,BBa_K523026,normal,0.973
BBa_M1611,BBa_K108026,normal,0.973
BBa_M1611,BBa_K1602009,normal,0.922
BBa_M1611,BBa_K108028,normal,0.922
BBa_M1611,BBa_K2066546,normal,0.817
BBa_M1611,BBa_J64977,normal,0.817
BBa_M1611,BBa_K316003,normal,0.799
BBa_M1611,BBa_K648011,normal,0.799
BBa_M1611,BBa_K147002,normal,0.799
BBa_M1611,BBa_M36107,normal,0.71
BBa_M1611,BBa_M36106,normal,0.71
BBa_M1611,BBa_K909006,normal,0.71
BBa_M1611,BBa_K322120,normal,0.71
BBa_M1611,BBa_K2105000,normal,0.71
BBa_M1611,BBa_K1952013,normal,0.71
BBa_M1611,BBa_K1887000,normal,0.71
BBa_M1611,BBa_K137106,normal,0.71
BBa_M1611,BBa_K137105,normal,0.71
BBa_M1611,BBa_K094113,normal,0.71
BBa_M1611,BBa_J72010,normal,0.71
BBa_M1611,BBa_J13201,normal,0.71
BBa_M1611,BBa_I732006,normal,0.71
BBa_M1611,BBa_I732005,normal,0.71
BBa_M1611,BBa_E0038,normal,0.71
BBa_M1611,BBa_J32021,normal,0.586
BBa_M1611,BBa_K336041,normal,0.48
BBa_M1611,BBa_J58112,normal,0.48
BBa_M1611,BBa_I741022,normal,0.48
BBa_M1611,BBa_K778002,normal,0.459
BBa_K851003,BBa_I741107,normal,0.973
BBa_K851003,BBa_I741106,normal,0.973
BBa_K851003,BBa_K523026,normal,0.973
BBa_K851003,BBa_K108026,normal,0.973
BBa_K851003,BBa_K1602009,normal,0.922
BBa_K851003,BBa_K108028,normal,0.922
BBa_K851003,BBa_K2066546,normal,0.817
BBa_K851003,BBa_J64977,normal,0.817
BBa_K851003,BBa_K316003,normal,0.799
BBa_K851003,BBa_K648011,normal,0.799
BBa_K851003,BBa_K147002,normal,0.799
BBa_K851003,BBa_M36107,normal,0.71
BBa_K851003,BBa_M36106,normal,0.71
BBa_K851003,BBa_K909006,normal,0.71
BBa_K851003,BBa_K322120,normal,0.71
BBa_K851003,BBa_K2105000,normal,0.71
BBa_K851003,BBa_K1952013,normal,0.71
BBa_K851003,BBa_K1887000,normal,0.71
BBa_K851003,BBa_K137106,normal,0.71
BBa_K851003,BBa_K137105,normal,0.71
BBa_K851003,BBa_K094113,normal,0.71
BBa_K851003,BBa_J72010,normal,0.71
BBa_K851003,BBa_J13201,normal,0.71
BBa_K851003,BBa_I732006,normal,0.71
BBa_K851003,BBa_I732005,normal,0.71
BBa_K851003,BBa_E0038,normal,0.71
BBa_K851003,BBa_J32021,normal,0.586
BBa_K851003,BBa_K336041,normal,0.48
BBa_K851003,BBa_J58112,normal,0.48
BBa_K851003,BBa_I741022,normal,0.48
BBa_K851003,BBa_K778002,normal,0.459
BBa_K270005,BBa_I741107,normal,0.973
BBa_K270005,BBa_I741106,normal,0.973
BBa_K270005,BBa_K523026,normal,0.973
BBa_K270005,BBa_K108026,normal,0.973
BBa_K270005,BBa_K1602009,normal,0.922
BBa_K270005,BBa_K108028,normal,0.922
BBa_K270005,BBa_K2066546,normal,0.817
BBa_K270005,BBa_J64977,normal,0.817
BBa_K270005,BBa_K316003,normal,0.799
BBa_K270005,BBa_K648011,normal,0.799
BBa_K270005,BBa_K147002,normal,0.799
BBa_K270005,BBa_M36107,normal,0.71
BBa_K270005,BBa_M36106,normal,0.71
BBa_K270005,BBa_K909006,normal,0.71
BBa_K270005,BBa_K322120,normal,0.71
BBa_K270005,BBa_K2105000,normal,0.71
BBa_K270005,BBa_K1952013,normal,0.71
BBa_K270005,BBa_K1887000,normal,0.71
BBa_K270005,BBa_K137106,normal,0.71
BBa_K270005,BBa_K137105,normal,0.71
BBa_K270005,BBa_K094113,normal,0.71
BBa_K270005,BBa_J72010,normal,0.71
BBa_K270005,BBa_J13201,normal,0.71
BBa_K270005,BBa_I732006,normal,0.71
BBa_K270005,BBa_I732005,normal,0.71
BBa_K270005,BBa_E0038,normal,0.71
BBa_K270005,BBa_J32021,normal,0.586
BBa_K270005,BBa_K336041,normal,0.48
BBa_K270005,BBa_J58112,normal,0.48
BBa_K270005,BBa_I741022,normal,0.48
BBa_K270005,BBa_K778002,normal,0.459
BBa_K2023010,BBa_I741107,normal,0.973
BBa_K2023010,BBa_I741106,normal,0.973
BBa_K2023010,BBa_K523026,normal,0.973
BBa_K2023010,BBa_K108026,normal,0.973
BBa_K2023010,BBa_K1602009,normal,0.922
BBa_K2023010,BBa_K108028,normal,0.922
BBa_K2023010,BBa_K2066546,normal,0.817
BBa_K2023010,BBa_J64977,normal,0.817
BBa_K2023010,BBa_K316003,normal,0.799
BBa_K2023010,BBa_K648011,normal,0.799
BBa_K2023010,BBa_K147002,normal,0.799
BBa_K2023010,BBa_M36107,normal,0.71
BBa_K2023010,BBa_M36106,normal,0.71
BBa_K2023010,BBa_K909006,normal,0.71
BBa_K2023010,BBa_K322120,normal,0.71
BBa_K2023010,BBa_K2105000,normal,0.71
BBa_K2023010,BBa_K1952013,normal,0.71
BBa_K2023010,BBa_K1887000,normal,0.71
BBa_K2023010,BBa_K137106,normal,0.71
BBa_K2023010,BBa_K137105,normal,0.71
BBa_K2023010,BBa_K094113,normal,0.71
BBa_K2023010,BBa_J72010,normal,0.71
BBa_K2023010,BBa_J13201,normal,0.71
BBa_K2023010,BBa_I732006,normal,0.71
BBa_K2023010,BBa_I732005,normal,0.71
BBa_K2023010,BBa_E0038,normal,0.71
BBa_K2023010,BBa_J32021,normal,0.586
BBa_K2023010,BBa_K336041,normal,0.48
BBa_K2023010,BBa_J58112,normal,0.48
BBa_K2023010,BBa_I741022,normal,0.48
BBa_K2023010,BBa_K778002,normal,0.459
BBa_K2023005,BBa_I741107,normal,0.973
BBa_K2023005,BBa_I741106,normal,0.973
BBa_K2023005,BBa_K523026,normal,0.973
BBa_K2023005,BBa_K108026,normal,0.973
BBa_K2023005,BBa_K1602009,normal,0.922
BBa_K2023005,BBa_K108028,normal,0.922
BBa_K2023005,BBa_K2066546,normal,0.817
BBa_K2023005,BBa_J64977,normal,0.817
BBa_K2023005,BBa_K316003,normal,0.799
BBa_K2023005,BBa_K648011,normal,0.799
BBa_K2023005,BBa_K147002,normal,0.799
BBa_K2023005,BBa_M36107,normal,0.71
BBa_K2023005,BBa_M36106,normal,0.71
BBa_K2023005,BBa_K909006,normal,0.71
BBa_K2023005,BBa_K322120,normal,0.71
BBa_K2023005,BBa_K2105000,normal,0.71
BBa_K2023005,BBa_K1952013,normal,0.71
BBa_K2023005,BBa_K1887000,normal,0.71
BBa_K2023005,BBa_K137106,normal,0.71
BBa_K2023005,BBa_K137105,normal,0.71
BBa_K2023005,BBa_K094113,normal,0.71
BBa_K2023005,BBa_J72010,normal,0.71
BBa_K2023005,BBa_J13201,normal,0.71
BBa_K2023005,BBa_I732006,normal,0.71
BBa_K2023005,BBa_I732005,normal,0.71
BBa_K2023005,BBa_E0038,normal,0.71
BBa_K2023005,BBa_J32021,normal,0.586
BBa_K2023005,BBa_K336041,normal,0.48
BBa_K2023005,BBa_J58112,normal,0.48
BBa_K2023005,BBa_I741022,normal,0.48
BBa_K2023005,BBa_K778002,normal,0.459
BBa_K1946005,BBa_I741107,normal,0.973
BBa_K1946005,BBa_I741106,normal,0.973
BBa_K1946005,BBa_K523026,normal,0.973
BBa_K1946005,BBa_K108026,normal,0.973
BBa_K1946005,BBa_K1602009,normal,0.922
BBa_K1946005,BBa_K108028,normal,0.922
