Team ID , Team  , Region , Country , Track , Section , Size , Status , Year,Wiki,Medal,Award,Name,Parts
777,Goettingen,Europe,Germany,Health & Medicine,Collegiate,16,Accepted,2012,http://2012.igem.org/Team:Goettingen,gold medal,,Homing coli: Engineering ,BBa_K777002;BBa_K777007;BBa_K777100;BBa_K777101;BBa_K777103;BBa_K777104;BBa_K777105;BBa_K777106;BBa_K777107;BBa_K777108;BBa_K777113;BBa_K777117;BBa_K777000;BBa_K777003;BBa_K777004;BBa_K777005;BBa_K777006;BBa_K777008;BBa_K777102;BBa_K777110;BBa_K777111;BBa_K777112;BBa_K777114;BBa_K777115;BBa_K777116;BBa_K777118;BBa_K777119;BBa_K777120;BBa_K777122;BBa_K777123;BBa_K777124;BBa_K777125;BBa_K777126;BBa_K777127;BBa_K777128;BBa_K777129;BBa_K777130;BBa_K777131;BBa_K777132;BBa_K777133
845,Grenoble,Europe,France,Information Processing,Collegiate,17,Accepted,2012,http://2012.igem.org/Team:Grenoble,gold medal,Safety Commendation- Europe,sEnsiColi: A tunable and reliable ultra-sensitive detector,BBa_K845003;BBa_K845004;BBa_K845000;BBa_K845001;BBa_K845002;BBa_K845005;BBa_K845006;BBa_K845007;BBa_K845008;BBa_K845009
818,Groningen,Europe,Netherlands,Food & Energy,Collegiate,14,Accepted,2012,http://2012.igem.org/Team:Groningen,gold medal,Advance to Championship;Regional Finalist- Europe;Best Poster- Europe;Grand Prize Winner- Europe;Best Poster;Best Food & Energy Project;Finalist;Best Presentation;Grand Prize Winner,The Food Warden. Its rotten and you know it!,BBa_K818100;BBa_K818200;BBa_K818400;BBa_K818210;BBa_K818300;BBa_K818310;BBa_K818500
789,Harvey Mudd,North America,United States,Foundational Advance,Collegiate,7,Accepted,2012,http://2012.igem.org/Team:Harvey Mudd,,,|Scalable, Orthogonal Buffer Amplifier|,
748,HIT-Harbin,Asia,China,Health & Medicine,Collegiate,21,Accepted,2012,http://2012.igem.org/Team:HIT-Harbin,silver medal,,Staphylococcus aureus Monitor,BBa_K1014001;BBa_K1014002;BBa_K1014004;BBa_K1014006;BBa_K1014007;BBa_K1014009;BBa_K1014010;BBa_K1014012;BBa_K1014019;BBa_K748002;BBa_K748003;BBa_K1014003;BBa_K1014005;BBa_K1014008;BBa_K1014011;BBa_K1014013;BBa_K1014014;BBa_K1014015;BBa_K1014016;BBa_K1014997;BBa_K1014999;BBa_K748000;BBa_K748001;BBa_K748005;BBa_K748006;BBa_K748008
733,HKUST-Hong_Kong,Asia,Hong Kong,Health & Medicine,Collegiate,36,Accepted,2012,http://2012.igem.org/Team:HKUST-Hong_Kong,gold medal,Advance to Championship,B. hercules---The Terminator of Colon Cancer,BBa_K733001;BBa_K733002;BBa_K733003;BBa_K733005;BBa_K733006;BBa_K733008;BBa_K733010;BBa_K733013;BBa_K733014;BBa_K733015;BBa_K733016;BBa_K733017;BBa_K733004;BBa_K733007;BBa_K733011
855,HKU_HongKong,Asia,Hong Kong,Environment,Collegiate,22,Accepted,2012,http://2012.igem.org/Team:HKU_HongKong,silver medal,,Inhibition of biofilm formation with engineered Escherichia coli,BBa_K855000;BBa_K855001;BBa_K855002;BBa_K855004;BBa_K855005;BBa_K855006;BBa_K855007;BBa_K855008;BBa_K855009
759,HokkaidoU_Japan,Asia,Japan,Manufacturing,Collegiate,17,Accepted,2012,http://2012.igem.org/Team:HokkaidoU_Japan,gold medal,,Bio-capsule E. coli - E. coli bio-capsules that can accumulate bio-plastic in it-,BBa_K759001;BBa_K759005;BBa_K759007;BBa_K759012;BBa_K759002;BBa_K759004;BBa_K759006;BBa_K759008;B0034 and phaC (BBa_K342001);BBa_K759009;BBa_K759010;BBa_K759011;BBa_K759013;BBa_K759014
786,Hong_Kong-CUHK,Asia,Hong Kong,Foundational Advance,Collegiate,19,Accepted,2012,http://2012.igem.org/Team:Hong_Kong-CUHK,gold medal,Advance to Championship,Light of No Return,BBa_K786001;BBa_K786005;BBa_K786010;BBa_K786030;BBa_K786032;BBa_K786033
805,HUST-China,Asia,China,Food & Energy,Collegiate,24,Accepted,2012,http://2012.igem.org/Team:HUST-China,bronze medal,,Synthetic Biofactory:  Lignocellulose Decomposer and Microbial Fuel Cell,BBa_K805016;BBa_K805020
856,IIT_Madras,Asia,India,New Application,Collegiate,18,Accepted,2012,http://2012.igem.org/Team:IIT_Madras,,,Novel Applications of a Chimeric Estrogen Receptor,
935,IvyTech-South_Bend,North America,United States,Environment,Collegiate,11,Accepted,2012,http://2012.igem.org/Team:IvyTech-South_Bend,silver medal,,Optimization of a Bacteria-based Biosensor for Arsenic in Drinking Water,BBa_K935001;BBa_K935002;BBa_K935004;BBa_K935005
800,Johns_Hopkins-Software,North America,United States,Software Tools,Collegiate,6,Accepted,2012,http://2012.igem.org/Team:Johns_Hopkins-Software,gold medal,Best Software;Best SBOL Based Tool;Advance to Software Jamboree,AutoGene,
799,Johns_Hopkins-Wetware,North America,United States,Manufacturing,Collegiate,10,Accepted,2012,http://2012.igem.org/Team:Johns_Hopkins-Wetware,gold medal,Best Poster- Americas East,OptiYeast: optimizing production in yeast by ethanol regulation and optogenetic gain- and loss-of-function,BBa_K799003;BBa_K799005;BBa_K799007;BBa_K799028;BBa_K799001;BBa_K799009;BBa_K799024;BBa_K799025;BBa_K799026;BBa_K799027;BBa_K799029
730,JUIT-India,Asia,India,Environment,Collegiate,11,Accepted,2012,http://2012.igem.org/Team:JUIT-India,,,Captain Green - Reducing the Greenhouse gas to increase the soil fertility in paddy fields.,BBa_K730000;BBa_K730001;BBa_K730002;BBa_K730003;BBa_K730005
907,KAIST_Korea,Asia,|Korea, Republic Of|,Environment,Collegiate,10,Accepted,2012,http://2012.igem.org/Team:KAIST_Korea,gold medal,Advance to Championship,CO2 Fixation Pathway and Pathway Switching Module,BBa_K907005;BBa_K907001;BBa_K907002;BBa_K907003
835,KAIT_Japan,Asia,Japan,Health & Medicine,Collegiate,27,Accepted,2012,http://2012.igem.org/Team:KAIT_Japan,bronze medal,,E.coli which has ability to kill the cancer cell.,BBa_K835000;BBa_K835001;BBa_K835002;BBa_K835003;BBa_K835004
758,KIT-Kyoto,Asia,Japan,Health & Medicine,Collegiate,19,Accepted,2012,http://2012.igem.org/Team:KIT-Kyoto,silver medal,,Drosophila Melanogaster Workshop,BBa_K758003;BBa_K758004
739,Korea_U_Seoul,Asia,|Korea, Republic Of|,Food & Energy,Collegiate,15,Accepted,2012,http://2012.igem.org/Team:Korea_U_Seoul,silver medal,,Project 1 : Rice Guardian,BBa_K739000;BBa_K739003;BBa_K739004
797,Kyoto,Asia,Japan,New Application,Collegiate,28,Accepted,2012,http://2012.igem.org/Team:Kyoto,gold medal,Advance to Championship,Flower Fairy E.coli,BBa_K797000;BBa_K797001;BBa_K797004;BBa_K797005;BBa_K797009;BBa_K797012;BBa_K797016;BBa_K797017;This part is inserted  in BBa_K797013
