Team ID , Team  , Region , Country , Track , Section , Size , Status , Year,Wiki,Medal,Award,Name,Parts
339,Calgary,North America,Canada,Foundational Advance,Collegiate,11,Accepted,2010,http://2010.igem.org/Team:Calgary,gold medal,,Translating Stress Into Success,BBa_K339014;BBa_K339002;BBa_K339003;BBa_K339004;BBa_K339005;BBa_K339006;BBa_K339008;BBa_K339009;BBa_K339010;BBa_K339011;BBa_K339013;BBa_K339015;BBa_K339901
338,Caltech,North America,United States,Manufacturing,Collegiate,10,Accepted,2010,http://2010.igem.org/Team:Caltech,gold medal,,Towards the Production of a Bioplastic Bioprinter and Design for a General Printing Framework,BBa_K338003;BBa_K338022;BBa_K338023;BBa_K338024;BBa_K338029;BBa_K338042;BBa_K338046;BBa_K338062;BBa_K338081
325,Cambridge,Europe,United Kingdom,New Application,Collegiate,17,Accepted,2010,http://2010.igem.org/Team:Cambridge,gold medal,Best Wiki;Finalist;iGEMers Prize,E.glowli: a bioluminescent future,BBa_K325100;BBa_K325101;BBa_K325108;BBa_K325209;BBa_K325210;BBa_K325211;BBa_K325218;BBa_K325259;BBa_K325903;BBa_K325102;BBa_K325109;BBa_K325202;BBa_K325229;BBa_K325239;BBa_K325249;BBa_K325902;BBa_K325905;BBa_K325906
307,CBNU-Korea,Asia,|Korea, Republic Of|,Foundational Advance,Collegiate,11,Accepted,2010,http://2010.igem.org/Team:CBNU-Korea,bronze medal,,Design and Construction of Synthetic Minimal Chromosomes,
396,Chiba,Asia,Japan,New Application,Collegiate,9,Accepted,2010,http://2010.igem.org/Team:Chiba,gold medal,,Eliminating the False-Input 'Genetic Double-Click System',BBa_K396001;BBa_K396002;BBa_K396003;BBa_K396006;BBa_K396007;BBa_K396011;BBa_K396012
399,Cornell,North America,United States,Health & Medicine,Collegiate,18,Accepted,2010,http://2010.igem.org/Team:Cornell,bronze medal,,OMG OMVs!,BBa_K399000;BBa_K399002
315,Davidson-MissouriW,North America,United States,Foundational Advance,Collegiate,22,Accepted,2010,http://2010.igem.org/Team:Davidson-MissouriW,gold medal,,Foundational Advances in Biology and the Knapsack Problem,BBa_J119044;BBa_J119045;BBa_J119046;BBa_J119047;BBa_J119048;BBa_J119049;BBa_J119050;BBa_J119051;BBa_J119052;BBa_J119054;BBa_J119055;BBa_J119056;BBa_J119057;BBa_J119058;BBa_J119059;BBa_J119060;BBa_J119061;BBa_J119068;BBa_J119075;BBa_J119088;BBa_J119089;BBa_J119093;BBa_J119094;BBa_J119095;BBa_J119096;BBa_J119097;BBa_J119098;BBa_J119099;BBa_J119100;BBa_J119101;BBa_J119102;BBa_J119103;BBa_J119104;BBa_J119105;BBa_J119106;BBa_J119107;BBa_J119108;BBa_J119109;BBa_J119110;BBa_J119111;BBa_J119112;BBa_J119113;BBa_J119114;BBa_J119115;BBa_J119116;BBa_J119117;BBa_J119118;BBa_J119119;BBa_J119120;BBa_J119121;BBa_J119128;BBa_J119129;BBa_J119130;BBa_J119131;BBa_J119132;BBa_J119133;BBa_J119134;BBa_J119135;BBa_J119136;BBa_J119138;BBa_J119140;BBa_J119141;BBa_J119301;BBa_J119302;BBa_J119303;BBa_J119304;BBa_J119305;BBa_J119307;BBa_J119308;BBa_J119309;BBa_J119310;BBa_J119311;BBa_J119312;BBa_J119314;BBa_J119315;BBa_J119316;BBa_J119317;BBa_J119318;BBa_J119319;BBa_J119320;BBa_J119321;BBa_J119322;BBa_J119323;BBa_J119324;BBa_J119325;BBa_J119326;BBa_J119327;BBa_J119328;BBa_J119329;BBa_J119330;BBa_J119331;BBa_J119332;BBa_J119333;BBa_J119334;BBa_J119335;BBa_J119336;BBa_J119337;BBa_J119338;BBa_J119339;BBa_J119340;BBa_J119341;BBa_J119342;BBa_J119343;BBa_J119344;BBa_J119345;BBa_J119346;BBa_J119347;BBa_J119348;BBa_J119361;BBa_J119362;BBa_J119366;BBa_J119367;BBa_J119368;BBa_J119369;BBa_J119370;BBa_J119371;BBa_J119372;BBa_J119384;BBa_J119385;BBa_J119387;BBa_J119388;BBa_J119389;BBa_J119390;BBa_J119394;BBa_J119396;BBa_J119397;BBa_J119398;BBa_J119402;BBa_J119403;BBa_J119404;BBa_J119407;BBa_K315000;BBa_K315001;BBa_K315002;BBa_K315004;BBa_K315005;BBa_K315006;BBa_K315007;BBa_K315008;BBa_K315009;BBa_K315010;BBa_K315011;BBa_K315012;BBa_K315013;BBa_K315016;BBa_K315017;BBa_K315020;BBa_K315021;BBa_K315022;BBa_K315024;BBa_K315026;BBa_K315027;BBa_K315028;BBa_K315029;BBa_K315030;BBa_K315031;BBa_K315032;BBa_K315033;BBa_K315034;BBa_K315036;BBa_K315037;BBa_K315038;BBa_K315039;BBa_K315040;BBa_K315041;BBa_K315042;BBa_K315043;BBa_K315044;BBa_K315045;BBa_K315046;BBa_K315048;BBa_K315049
364,Debrecen-Hungary,Europe,Hungary,Food & Energy,Collegiate,20,Accepted,2010,http://2010.igem.org/Team:Debrecen-Hungary,gold medal,,The lipid sensor eukariotic toolkit,BBa_K364203;BBa_K364204;BBa_K364000;BBa_K364001;BBa_K364101;BBa_K364102;BBa_K364103;BBa_K364104;BBa_K364105;BBa_K364106;BBa_K364107;BBa_K364108;BBa_K364109;BBa_K364110;BBa_K364111;BBa_K364112;BBa_K364113;BBa_K364114;BBa_K364116;BBa_K364117;BBa_K364118;BBa_K364119;BBa_K364120;BBa_K364121;BBa_K364122;BBa_K364123;BBa_K364124;BBa_K364125;BBa_K364126;BBa_K364127;BBa_K364128;BBa_K364129;BBa_K364130;BBa_K364131;BBa_K364132;BBa_K364133;BBa_K364134;BBa_K364135;BBa_K364136;BBa_K364137;BBa_K364138;BBa_K364139;BBa_K364140;BBa_K364141;BBa_K364142;BBa_K364143;BBa_K364144;BBa_K364145;BBa_K364146;BBa_K364148;BBa_K364150;BBa_K364153;BBa_K364154;BBa_K364165;BBa_K364166;BBa_K364167;BBa_K364200;BBa_K364301;BBa_K364305;BBa_K364313;BBa_K626008;BBa_K626009
374,DTU-Denmark,Europe,Denmark,Foundational Advance,Collegiate,13,Accepted,2010,http://2010.igem.org/Team:DTU-Denmark,gold medal,,Bi[o]stable - Engineering a bistable switch,BBa_K374005;BBa_K374007;Lambda nutR site followed by BioBrick terminator BBa_B0015.;BBa_K374010;Gifsy1 anti-repressor which anti-represses the Gifsy1 repressor gogR from BBa_K374008;BBa_K374011;BBa_K374012;BBa_K374013;Lambda N-gene followed by BioBrick RFP BBa_E1010;BBa_K374014;Lambda nutR site followed by BioBrick terminator BBa_B1003;BBa_K374015;Lambda nutR site followed by BioBrick terminator BBa_B0011;BBa_K374016;BBa_K374017
429,Duke,North America,United States,Foundational Advance,Collegiate,7,Accepted,2010,http://2010.igem.org/Team:Duke,bronze medal,Best Experimental Measurement,Engineering a Robust Genetic Switch,BBa_K429001
322,Edinburgh,Europe,United Kingdom,Foundational Advance,Collegiate,13,Accepted,2010,http://2010.igem.org/Team:Edinburgh,gold medal,Best Model,|Communicating Through Bridges: Bridging with Biology, Bridging with Light, Bridging with People|,BBa_K322115;BBa_K322117;BBa_K322120;BBa_K322141;BBa_K322705;BBa_K322706;BBa_K322923
320,EPF_Lausanne,Europe,Switzerland,Health & Medicine,Collegiate,16,Accepted,2010,http://2010.igem.org/Team:EPF_Lausanne,gold medal,iGEMers Prize,|Asaia, the pink force against malaria|,BBa_K320000;BBa_K320001;BBa_K320002;BBa_K320003;BBa_K320007;BBa_K320008;BBa_K320009;BBa_K320010;BBa_K320011;BBa_K320012;BBa_K320013;BBa_K320014;BBa_K320015;BBa_K320016
365,ESBS-Strasbourg,Europe,France,Foundational Advance,Collegiate,16,Accepted,2010,http://2010.igem.org/Team:ESBS-Strasbourg,bronze medal,,A light-controllable specific protein degradation system as new standard for synthetic biology,BBa_K365000;BBa_K365002;BBa_K365004;BBa_K365005;BBa_K365006;BBa_K365008;BBa_K365009;BBa_K365010;BBa_K365011;BBa_K365012;BBa_K365014;BBa_K365015
422,ETHZ_Basel,Europe,Switzerland,Information Processing,Collegiate,13,Accepted,2010,http://2010.igem.org/Team:ETHZ_Basel,gold medal,Best Information Processing Project,E. lemming - a remote controlled living robot,BBa_K422007;BBa_K422002;BBa_K422003;BBa_K422004;BBa_K422005;BBa_K422006;BBa_K422008;BBa_K422009;BBa_K422010;BBa_K422011;BBa_K422014;BBa_K422015
404,Freiburg_Bioware,Europe,Germany,Health & Medicine,Collegiate,20,Accepted,2010,http://2010.igem.org/Team:Freiburg_Bioware,gold medal,Best Health or Medicine Project,A Modular Virus Construction Kit for Therapeutic Applications,BBa_K404153;BBa_K404001;BBa_K404002;BBa_K404004;BBa_K404005;BBa_K404006;BBa_K404007;BBa_K404008;BBa_K404009;BBa_K404010;BBa_K404011;BBa_K404012;BBa_K404013;BBa_K404090;BBa_K404092;BBa_K404094;BBa_K404100;BBa_K404101;BBa_K404103;BBa_K404104;BBa_K404105;BBa_K404106;BBa_K404107;BBa_K404108;BBa_K404109;BBa_K404110;BBa_K404111;BBa_K404112;BBa_K404113;BBa_K404114;BBa_K404115;BBa_K404116;BBa_K404117;BBa_K404118;BBa_K404119;BBa_K404120;BBa_K404121;BBa_K404123;BBa_K404124;BBa_K404125;BBa_K404126;BBa_K404127;BBa_K404128;BBa_K404129;BBa_K404150;BBa_K404151;BBa_K404152;BBa_K404154;BBa_K404155;BBa_K404156;BBa_K404157;BBa_K404158;BBa_K404159;BBa_K404160;BBa_K404161;BBa_K404162;BBa_K404164;BBa_K404165;BBa_K404166;BBa_K404167;BBa_K404168;BBa_K404200;BBa_K404201;BBa_K404202;BBa_K404203;BBa_K404204;BBa_K404205;BBa_K404206;BBa_K404207;BBa_K404208;BBa_K404209;BBa_K404210;BBa_K404211;BBa_K404212;BBa_K404213;BBa_K404214;BBa_K404222;BBa_K404223;BBa_K404224;BBa_K404225;BBa_K404227;BBa_K404229;BBa_K404232;BBa_K404234;BBa_K404235;BBa_K404236;BBa_K404241;BBa_K404242;BBa_K404243;BBa_K404244;BBa_K404246;BBa_K404247;BBa_K404248;BBa_K404250;BBa_K404251;BBa_K404252;BBa_K404253;BBa_K404254;BBa_K404255;BBa_K404256;BBa_K404300;BBa_K404301;BBa_K404302;BBa_K404303;BBa_K404304;BBa_K404305;BBa_K404306;BBa_K404314;BBa_K404315;BBa_K404316;BBa_K404318;BBa_K404319;BBa_K404999
405,Freiburg_Software,Europe,Germany,Software Tools,Collegiate,7,Accepted,2010,http://2010.igem.org/Team:Freiburg_Software,silver medal,,SynBioWave 2.0 - A Collaborative Toolkit for Synthetic Biology,
308,Gaston_Day_School,North America,United States,Environment,Collegiate,10,Accepted,2010,http://2010.igem.org/Team:Gaston_Day_School,,,Construction of a Biological Iron Detector in a Secondary School Environment,
410,GeorgiaTech,North America,United States,Manufacturing,Collegiate,16,Accepted,2010,http://2010.igem.org/Team:GeorgiaTech,silver medal,,Inducing a Thermogenic Response to Cold-shock in Bacteria,
431,Georgia_State,North America,United States,Foundational Advance,Collegiate,15,Accepted,2010,http://2010.igem.org/Team:Georgia_State,,,Pichia pastoris: A Novel Chassis for iGEM,BBa_K431007;BBa_K431005;BBa_K431006;BBa_K431008;BBa_K431009;BBa_K431010
495,Georgia_State,North America,Unspecified,,Collegiate,0,Deleted,2010,http://2010.igem.org/Team:Georgia_State,,,-- Not provided yet --,BBa_K431007;BBa_K431005;BBa_K431006;BBa_K431008;BBa_K431009;BBa_K431010
305,Groningen,Europe,Netherlands,New Application,Collegiate,15,Accepted,2010,http://2010.igem.org/Team:Groningen,gold medal,,Hydrophobofilm --- a self assembling hydrophobic biofilm,BBa_K305001;BBa_K305002;BBa_K305004;BBa_K305005;BBa_K305006;BBa_K305008;BBa_K305009;BBa_K305010;BBa_K305012
382,Harvard,North America,United States,Food & Energy,Collegiate,21,Accepted,2010,http://2010.igem.org/Team:Harvard,gold medal,,iGarden: an Open Source Toolkit for Plant Engineering,BBa_K382000;BBa_K382001;BBa_K382004;BBa_K382005;BBa_K382010;BBa_K382011;BBa_K382012;BBa_K382014;BBa_K382015;BBa_K382017;BBa_K382018;BBa_K382019;BBa_K382022;BBa_K382023;BBa_K382024;BBa_K382025;BBa_K382026;BBa_K382027;BBa_K382028;BBa_K382030;BBa_K382031;BBa_K382033;BBa_K382034;BBa_K382035;BBa_K382036;BBa_K382037;BBa_K382040;BBa_K382041;BBa_K382050;BBa_K382051;BBa_K382052;BBa_K382053;BBa_K382054;BBa_K382055;BBa_K382056;BBa_K382057;BBa_K382058;BBa_K382059;BBa_K382060;BBa_K382061;BBa_K382062;BBa_K382063;BBa_K382064;BBa_K382065;BBa_K382066;BBa_K382067;BBa_K382068;BBa_K382069;BBa_K382070;BBa_K382071
337,Heidelberg,Europe,Germany,Health & Medicine,Collegiate,28,Accepted,2010,http://2010.igem.org/Team:Heidelberg,gold medal,,miBricks: DNA is not enough,BBa_K337025;BBa_K337000;BBa_K337001;BBa_K337002;BBa_K337003;BBa_K337004;BBa_K337005;BBa_K337006;BBa_K337007;BBa_K337008;BBa_K337009;BBa_K337010;BBa_K337011;BBa_K337012;BBa_K337013;BBa_K337014;BBa_K337015;BBa_K337016;BBa_K337017;BBa_K337018;BBa_K337019;BBa_K337020;BBa_K337021;BBa_K337022;BBa_K337023;BBa_K337024;BBa_K337026;BBa_K337027;BBa_K337028;BBa_K337029;BBa_K337030;BBa_K337031;BBa_K337032;BBa_K337033;BBa_K337034;BBa_K337035;BBa_K337037;BBa_K337038;BBa_K337039;BBa_K337040;BBa_K337041;BBa_K337042;BBa_K337043;BBa_K337044;BBa_K337045;BBa_K337046;BBa_K337047;BBa_K337048;BBa_K337049;BBa_K337050;BBa_K337051;BBa_K337053;BBa_K337054;BBa_K337056;BBa_K337057;BBa_K337058;BBa_K337059;BBa_K337060;BBa_K337061;BBa_K337062;BBa_K337063;BBa_K337064;BBa_K337065;BBa_K337066;BBa_K337067;BBa_K337068;BBa_K337069;BBa_K337070;BBa_K337071;BBa_K337072;BBa_K337073;BBa_K337074;BBa_K337075;BBa_K337076;BBa_K337077;BBa_K337078;BBa_K337079;BBa_K337080;BBa_K337081;BBa_K337082;BBa_K337083;BBa_K337084;BBa_K337085;BBa_K337086;BBa_K337087;BBa_K337088;BBa_K337089;BBa_K337090;BBa_K337091;BBa_K337092;BBa_K337093;BBa_K337094;BBa_K337095;BBa_K337096;BBa_K337097;BBa_K337098;BBa_K337099;BBa_K337100;BBa_K337101;BBa_K337102;BBa_K337103;BBa_K337104;BBa_K337105
366,HKU-Hong_Kong,Asia,Hong Kong,Manufacturing,Collegiate,18,Accepted,2010,http://2010.igem.org/Team:HKU-Hong_Kong,,,The bio-safety net,BBa_K366001
330,HKUST,Asia,Hong Kong,Health & Medicine,Collegiate,22,Accepted,2010,http://2010.igem.org/Team:HKUST,gold medal,,Engineered Lactobacillus against S. aureus Infection,
496,HokkaidoU_Japan,Asia,Japan,Health & Medicine,Collegiate,8,Accepted,2010,http://2010.igem.org/Team:HokkaidoU_Japan,silver medal,,Dr.  E. coli: World Smallest Protein Injector,
361,Hong_Kong-CUHK,Asia,Hong Kong,New Application,Collegiate,15,Accepted,2010,http://2010.igem.org/Team:Hong_Kong-CUHK,gold medal,,Bio-cryptography: information en/decryption and storage in E. cryptor,
408,IIT_Delhi_1,Asia,India,New Application,Collegiate,16,Accepted,2010,http://2010.igem.org/Team:IIT_Delhi_1,,,Dr.coli,BBa_K408000;BBa_K408001
372,IIT_Madras,Asia,India,Food & Energy,Collegiate,20,Accepted,2010,http://2010.igem.org/Team:IIT_Madras,gold medal,,|Pro-biotic Sweetener, under the control of a pseudo AND gate|,BBa_K372003
316,Imperial_College_London,Europe,United Kingdom,Health & Medicine,Collegiate,18,Accepted,2010,http://2010.igem.org/Team:Imperial_College_London,gold medal,Best Human Practices Advance;Finalist;Best Wiki;iGEMers Prize,Parasight - Parasite detection with a rapid response,BBa_K316001;BBa_K316000;BBa_K316002;BBa_K316004;BBa_K316005;BBa_K316006;BBa_K316007;BBa_K316008;BBa_K316009;BBa_K316010;BBa_K316011;BBa_K316012;BBa_K316013;BBa_K316014;BBa_K316015;BBa_K316016;BBa_K316017;BBa_K316018;BBa_K316019;BBa_K316020;BBa_K316021;BBa_K316022;BBa_K316023;BBa_K316024;BBa_K316025;BBa_K316030;BBa_K316031;BBa_K316032;BBa_K316033;BBa_K316034;BBa_K316035;BBa_K316036;BBa_K316042;BBa_K316043;BBa_K316044;BBa_K316045;BBa_K316046;BBa_K316047
342,INSA-Lyon,Europe,France,Manufacturing,Collegiate,22,Accepted,2010,http://2010.igem.org/Team:INSA-Lyon,silver medal,,|Droppy Coli : factory of PHB, application and improvement|,BBa_K342001
498,IvyTech-South_Bend,North America,United States,Environment,Collegiate,8,Accepted,2010,http://2010.igem.org/Team:IvyTech-South_Bend,bronze medal,,To Swim or Not to Swim?,
363,Johns_Hopkins,North America,United States,New Application,Collegiate,14,Accepted,2010,http://2010.igem.org/Team:Johns_Hopkins,gold medal,,Synthetic Voltage Sensitivity at The Transcriptional Level in Saccharomyces cerevisiae,BBa_K363002;BBa_K363003;BBa_K363004;BBa_K363005;BBa_K363007;BBa_K363008;BBa_K363009;BBa_K363010;BBa_K363011;BBa_K363012
351,KAIST-Korea,Asia,|Korea, Republic Of|,Health & Medicine,Collegiate,13,Accepted,2010,http://2010.igem.org/Team:KAIST-Korea,,,DiscoverY: universal diagnostic yeast,BBa_K351006;BBa_K351007;BBa_K351008;BBa_K351009;BBa_K351010;BBa_K351011
362,KIT-Kyoto,Asia,Japan,New Application,Collegiate,22,Accepted,2010,http://2010.igem.org/Team:KIT-Kyoto,gold medal,Best Poster,E.coli Pen: Draw with your own color,BBa_K362000;BBa_K362002;BBa_K362003;BBa_K362004;BBa_K362006;BBa_K362011;BBa_K362014;BBa_K362015;BBa_K362016;BBa_K362017;BBa_K362018;BBa_K362019;BBa_K362020;BBa_K362033;BBa_K362034;BBa_K362035;BBa_K362036;BBa_K362037;BBa_K362038;BBa_K362039;BBa_K362040;BBa_K362041;BBa_K362042;BBa_K362043;BBa_K362045;BBa_K362046;BBa_K362047;BBa_K362051;BBa_K362052;BBa_K362059;BBa_K362060;BBa_K362061;BBa_K362062;BBa_K362063;BBa_K362065
400,Korea_U_Seoul,Asia,|Korea, Republic Of|,Environment,Collegiate,7,Accepted,2010,http://2010.igem.org/Team:Korea_U_Seoul,silver medal,,Heavy Metal Gang Captured By Capsule Cop,BBa_K400000;BBa_K400628
358,Kyoto,Asia,Japan,Foundational Advance,Collegiate,21,Accepted,2010,http://2010.igem.org/Team:Kyoto,gold medal,,The Fantastic Lysisbox,BBa_K358004;BBa_K358006;BBa_K358010;BBa_K358012;BBa_K358013;BBa_K358014;BBa_K358015;BBa_K358016;BBa_K358017;BBa_K358018
331,Lethbridge,North America,Canada,Environment,Collegiate,16,Accepted,2010,http://2010.igem.org/Team:Lethbridge,gold medal,,A synthetic biology based approach for bioremediation of the tailings ponds,BBa_K331008;BBa_K331022;BBa_K331024;BBa_K331000;BBa_K331001;BBa_K331002;BBa_K331003;BBa_K331004;BBa_K331005;BBa_K331006;BBa_K331007;BBa_K331009;BBa_K331010;BBa_K331011;BBa_K331012;BBa_K331013;BBa_K331016;BBa_K331017;BBa_K331018;BBa_K331019;BBa_K331020;BBa_K331021;BBa_K331023;BBa_K331025;BBa_K331026;BBa_K331027;BBa_K331028;BBa_K331029;BBa_K331032;BBa_K331034;BBa_K331035;BBa_K331036;BBa_K331037;BBa_K331038;BBa_K331039;BBa_K331040;BBa_K331041
368,LMU-Munich,Europe,Germany,Foundational Advance,Collegiate,27,Accepted,2010,http://2010.igem.org/Team:LMU-Munich,bronze medal,,Production of azobenzene derivates in E.coli and selection of successful transformants by apoptosis,BBa_K368000;BBa_K368001;BBa_K368002;BBa_K368003;BBa_K368004;BBa_K368005;BBa_K368006;BBa_K368007;BBa_K368009;BBa_K368010;BBa_K368011;BBa_K368012;BBa_K368016;BBa_K368017;BBa_K368018;BBa_K368019;BBa_K368020;BBa_K368021;BBa_K368022;BBa_K368024
497,Macquarie_Australia,Asia,Australia,New Application,Collegiate,13,Accepted,2010,http://2010.igem.org/Team:Macquarie_Australia,bronze medal,,Engineering a Bacteriophytochrome switch - creating a controllable E. coli chameleon,BBa_K497001;BBa_K497002;BBa_K497003;BBa_K497005;BBa_K497006;BBa_K497007;BBa_K497008;BBa_K497009;BBa_K497010;BBa_K497011;BBa_K497012;BBa_K497013;BBa_K497014;BBa_K497015;BBa_K497016;BBa_K497017;BBa_K497018;BBa_K497019
352,METU_Turkey,Europe,Turkey,New Application,Collegiate,16,Accepted,2010,http://2010.igem.org/Team:METU_Turkey,gold medal,,E-CO Sensor,BBa_K352002;BBa_K352003;BBa_K352004;BBa_K352005;BBa_K352006;BBa_K352007;BBa_K352008;BBa_K352009;BBa_K352010;BBa_K352012;BBa_K352013;BBa_K352015
326,METU_Turkey_Software,Europe,Turkey,Software Tools,Collegiate,12,Accepted,2010,http://2010.igem.org/Team:METU_Turkey_Software,silver medal,,BIO-GUIDE,
328,Mexico-UNAM-CINVESTAV,Latin America,Mexico,Food & Energy,Collegiate,16,Accepted,2010,http://2010.igem.org/Team:Mexico-UNAM-CINVESTAV,bronze medal,,A very cool E. coli,BBa_K328004
377,Michigan,North America,United States,Environment,Collegiate,31,Accepted,2010,http://2010.igem.org/Team:Michigan,,,Algae Bioflocculation for Biofuel Production and Bioremediation of Oil Sands Tailings Water,BBa_K377702
311,Minnesota,North America,United States,New Application,Collegiate,8,Accepted,2010,http://2010.igem.org/Team:Minnesota,gold medal,Best New BioBrick Part- Natural,Metabolic Engineering: In vivo Nanobioreactors,BBa_K311000;BBa_K311001;BBa_K311002;BBa_K311003
306,Missouri_Miners,North America,United States,Food & Energy,Collegiate,17,Accepted,2010,http://2010.igem.org/Team:Missouri_Miners,bronze medal,,The Electric Microbe:  Making A Fuel Cell With E. coli,BBa_K306000
415,MIT,North America,United States,Manufacturing,Collegiate,27,Accepted,2010,http://2010.igem.org/Team:MIT,gold medal,Best Manufacturing Project;iGEMers Prize,|Programmable, Self-Constructing Biomaterials|,BBa_K415100;BBa_K415000;BBa_K415001;BBa_K415002;BBa_K415003;BBa_K415004;BBa_K415006;BBa_K415007;BBa_K415008;BBa_K415009;BBa_K415010;BBa_K415019;BBa_K415020;BBa_K415021;BBa_K415022;BBa_K415031;BBa_K415032;BBa_K415033;BBa_K415039;BBa_K415049;BBa_K415069;BBa_K415108;BBa_K415109;BBa_K415110;BBa_K415116;BBa_K415117;BBa_K415118;BBa_K415120;BBa_K415121;BBa_K415122;BBa_K415123;BBa_K415124;BBa_K415125;BBa_K415126;BBa_K415137;BBa_K415138;BBa_K415139;BBa_K415140;BBa_K415141;BBa_K415142;BBa_K415143;BBa_K415144;BBa_K415145;BBa_K415147;BBa_K415148;BBa_K415149;BBa_K415150;BBa_K415152;BBa_K415210;BBa_K415300;BBa_K415301;BBa_K415500;BBa_K415501;BBa_K415502;BBa_K415503;BBa_K415504;BBa_K415505;BBa_K415506;BBa_K415507;BBa_K415508;BBa_K415509;BBa_K415511;BBa_K415512;BBa_K415513;BBa_K415514
417,Monash_Australia,Asia,Australia,Manufacturing,Collegiate,8,Accepted,2010,http://2010.igem.org/Team:Monash_Australia,bronze medal,,Design and construction of a biological ethylene generation device,BBa_K417001;BBa_K417002;BBa_K417003;BBa_K417004;BBa_K417005;BBa_K417006;BBa_K417007
332,NCTU_Formosa,Asia,Taiwan,Environment,Collegiate,26,Accepted,2010,http://2010.igem.org/Team:NCTU_Formosa,silver medal,,|Mosquito Intelligent Terminator, a genetically engineered, temperature controlled E. coli for killing wrigglers|,BBa_K332021;BBa_K332022;BBa_K332033
414,Nevada,North America,United States,Environment,Collegiate,12,Accepted,2010,http://2010.igem.org/Team:Nevada,silver medal,,Development of Plant Biosensors for Environmental Monitoring Using Nicotiana tabacum Protoplasts as Transgenic Plant Models,BBa_K414001;BBa_K414002;BBa_K414003;BBa_K414004;BBa_K414006;BBa_K414008
302,Newcastle,Europe,United Kingdom,Manufacturing,Collegiate,14,Accepted,2010,http://2010.igem.org/Team:Newcastle,gold medal,,BacillaFilla: Filling Microcracks in Concrete,BBa_K302023;BBa_K302033;BBa_K302000;BBa_K302001;BBa_K302002;BBa_K302005;BBa_K302006;BBa_K302007;BBa_K302008;BBa_K302009;BBa_K302010;BBa_K302011;BBa_K302017;BBa_K302026;BBa_K302027;BBa_K302028;BBa_K302029;BBa_K302032;BBa_K302034
