Team ID , Team  , Region , Country , Track , Section , Size , Status , Year,Wiki,Medal,Award,Name,Parts
1686,Bordeaux,Europe,France,Environment,Overgrad,24,Accepted,2015,http://2015.igem.org/Team:Bordeaux,gold medal,,Cur'd vine,BBa_K1686033;BBa_K1686045;BBa_K1686046;BBa_K1686047;BBa_K1686098
1733,BostonU,North America,United States,Foundational Advance,Undergrad,10,Accepted,2015,http://2015.igem.org/Team:BostonU,gold medal,Nominated for Best Foundational Advance Project,Developing conditionally dimerizable split protein systems for genetic logic and genome editing applications,BBa_K1733000;BBa_K1733001;BBa_K1733002
1819,Brasil-USP,Latin America,Brazil,Environment,Overgrad,26,Accepted,2015,http://2015.igem.org/Team:Brasil-USP,gold medal,,RubberBye  Degrading rubber to fuel,BBa_K1819000;BBa_K1819001;BBa_K1819002;BBa_K1819003;BBa_K1819004;BBa_K1819005;BBa_K1819006;BBa_K1819007;BBa_K1819008;BBa_K1819009
1813,British_Columbia,North America,Canada,Environment,Undergrad,21,Accepted,2015,http://2015.igem.org/Team:British_Columbia,gold medal,Nominated for Best Environment Project- Undergrad;Nominated for Best Poster- Undergrad,Pro-bee-otics: Alleviating Pesticide Impacts on Honeybee Health,BBa_K1813000;BBa_K1813001;BBa_K1813002;BBa_K1813003;BBa_K1813004;BBa_K1813005;BBa_K1813006;BBa_K1813007;BBa_K1813008;BBa_K1813009;BBa_K1813010;BBa_K1813011;BBa_K1813012;BBa_K1813013;BBa_K1813014;BBa_K1813015;BBa_K1813016;BBa_K1813017;BBa_K1813018;BBa_K1813019;BBa_K1813024;BBa_K1813025;BBa_K1813027;BBa_K1813028;BBa_K1813029;BBa_K1813030;BBa_K1813032;BBa_K1813033;BBa_K1813034;BBa_K1813035;BBa_K1813036;BBa_K1813037;BBa_K1813038;BBa_K1813039;BBa_K1813040;BBa_K1813041;BBa_K1813042;BBa_K1813043;BBa_K1813044;BBa_K1813045;BBa_K1813046;BBa_K1813047;BBa_K1813048;BBa_K1813049;BBa_K1813050;BBa_K1813051;BBa_K1813052;BBa_K1813053;BBa_K1813054;BBa_K1813055;BBa_K1813056;BBa_K1813057;BBa_K1813058;BBa_K1813059;BBa_K1813060;BBa_K1813061;BBa_K1813062;BBa_K1813063;BBa_K1813065;BBa_K1813066;BBa_K1813068;BBa_K1813069;BBa_K1813070;BBa_K1813071;BBa_K1813072;BBa_K1813073;BBa_K1813074;BBa_K1813075
1871,BroadRun-NorthernVA,North America,United States,High School,High_school,9,Accepted,2015,http://2015.igem.org/Team:BroadRun-NorthernVA,silver medal,Nominated for Best Wiki- High School;Nominated for Best High School Project;Best Presentation- High School;Best Poster- High School,Industrial Wastewater Treatment: Secretion and Synthesis of Bacterial Alpha Amylase by S.cerevisiae,BBa_K1871001;BBa_K1871002;BBa_K1871003;BBa_K1871004;BBa_K1871005;BBa_K1871006;BBa_K1871010
1854,Cairo_Egypt,Africa,Egypt,Health & Medicine,Undergrad,22,Accepted,2015,http://2015.igem.org/Team:Cairo_Egypt,bronze medal,,|ABC, Azurin & Breast Cancer: Unleashing the suicidal potentials!  |,BBa_K1854000;BBa_K1854001
1703,Cambridge-JIC,Europe,United Kingdom,Hardware,Undergrad,16,Accepted,2015,http://2015.igem.org/Team:Cambridge-JIC,gold medal,Nominated for Best Hardware Project;Nominated for Best Poster- Undergrad;Nominated for Best Applied Design- Undergrad;Nominated for Best Software Tool- Undergrad,|OpenScope - Open-source, 3D printable fluorescence microscope|,
1732,Carnegie_Mellon,North America,United States,Measurement,Undergrad,12,Accepted,2015,http://2015.igem.org/Team:Carnegie_Mellon,gold medal,,|BEAM, Biosensor Emission Analysis Machine|,BBa_K1732000;BBa_K1732002;BBa_K1732003;BBa_K1732004;BBa_K1732005;BBa_K1732006;BBa_K1732007;BBa_K1732008;BBa_K1732009;BBa_K1732010;BBa_K1732011;BBa_K1732012;BBa_K1732013;BBa_K1732014;BBa_K1732015;BBa_K1732016;BBa_K1732018;BBa_K1732019;BBa_K1732020;BBa_K1732021;BBa_K1732022;BBa_K1732023;BBa_K1732024;BBa_K1732025;BBa_K1732027;BBa_K1732028;BBa_K1732029;BBa_K1732030
1657,CAU_China,Asia,China,Foundational Advance,Undergrad,31,Accepted,2015,http://2015.igem.org/Team:CAU_China,silver medal,,Herbicide vs Herbicide Resistant Gene,BBa_K1657000;BBa_K1657001;BBa_K1657002;BBa_K1657003;BBa_K1657004;BBa_K1657005;BBa_K1657007
1762,CCA_SanDiego,North America,United States,High School,High_school,12,Accepted,2015,http://2015.igem.org/Team:CCA_SanDiego,,,-- Not provided yet --,
1821,Central_Calgary,North America,Canada,High School,High_school,14,Accepted,2015,http://2015.igem.org/Team:Central_Calgary,bronze medal,,-- Not provided yet --,BBa_K1821000
1728,CGU_Taiwan,Asia,Taiwan,Health & Medicine,Overgrad,20,Accepted,2015,http://2015.igem.org/Team:CGU_Taiwan,silver medal,,Yes! eYE DO: Engineered Yeast and E. coli for Detecting Oral Cancer,BBa_K1728001;BBa_K1728002;BBa_K1728003;BBa_K1728004;BBa_K1728005;BBa_K1728006;BBa_K1728007;BBa_K1728008;BBa_K1728009;BBa_K1728010;BBa_K1728011;BBa_K1728013;BBa_K1728014;BBa_K1728015;BBa_K1728017;BBa_K1728020;BBa_K1728021;BBa_K1728022;BBa_K1728023
1603,Chalmers-Gothenburg,Europe,Sweden,New Application,Overgrad,17,Accepted,2015,http://2015.igem.org/Team:Chalmers-Gothenburg,silver medal,,A study in Scarlet,BBa_K1603000;BBa_K1603001;BBa_K1603002;BBa_K1603003;BBa_K1603004
1779,CHINA_CD_UESTC,Asia,China,Energy,Undergrad,15,Accepted,2015,http://2015.igem.org/Team:CHINA_CD_UESTC,gold medal,,The magical magnetotactic E.coli (MTE) generating electricity,BBa_K1779000;BBa_K1779100;BBa_K1779101;BBa_K1779200;BBa_K1779201;BBa_K1779202;BBa_K1779203;BBa_K1779204;BBa_K1779205;BBa_K1779206;BBa_K1779207;BBa_K1779208;BBa_K1779209;BBa_K1779210;BBa_K1779211;BBa_K1779212;BBa_K1779213;BBa_K1779214
1634,China_Tongji,Asia,China,New Application,Undergrad,13,Accepted,2015,http://2015.igem.org/Team:China_Tongji,gold medal,,     C.elegans' fancy world---controlling C.elegans,BBa_K1634000;BBa_K1634001;BBa_K1634002;BBa_K1634003;BBa_K1634004;BBa_K1634005;BBa_K1634006;BBa_K1634008
1695,CityU_HK,Asia,Hong Kong,Health & Medicine,Undergrad,21,Accepted,2015,http://2015.igem.org/Team:CityU_HK,gold medal,,Breaking Lac - a remedy for lactose intolerance,BBa_K1695000;BBa_K1695002;BBa_K1695004;BBa_K1695006;BBa_K1695008;BBa_K1695010;BBa_K1695012;BBa_K1695013;BBa_K1695014;BBa_K1695017;BBa_K1695018;BBa_K1695020;BBa_K1695026;BBa_K1695027;BBa_K1695028;BBa_K1695029;BBa_K1695030;BBa_K1695031;BBa_K1695032;BBa_K1695033;BBa_K1695034;BBa_K1695037;BBa_K1695038;BBa_K1695039;BBa_K1695040;BBa_K1695041;BBa_K1695042;BBa_K1695043;BBa_K1695044;BBa_K1695045;BBa_K1695046;BBa_K1695047;BBa_K1695048;BBa_K1695049;BBa_K1695050;BBa_K1695051;BBa_K1695052;BBa_K1695053
1664,Colegio_EmelinaU,Latin America,Chile,High School,High_school,4,Accepted,2015,http://2015.igem.org/Team:Colegio_EmelinaU,bronze medal,,"UV WRISTBAND PREVENTION IS BETTER THAN CURE",
1848,Columbia_NYC,North America,United States,Food & Nutrition,Undergrad,6,Accepted,2015,http://2015.igem.org/Team:Columbia_NYC,silver medal,,Engineering An Edible Probiotic Consortium To Improve Digestive Health,BBa_K1848001;BBa_K1848002;BBa_K1848003;BBa_K1848004;BBa_K1848005;BBa_K1848006
1830,Concordia,North America,Canada,Foundational Advance,Overgrad,15,Accepted,2015,http://2015.igem.org/Team:Concordia,bronze medal,,Scaffococcus: Foundational advance in bacterial extracellular enzyme display,BBa_K1830001;BBa_K1830002;BBa_K1830003;BBa_K1830004;BBa_K1830005;BBa_K1830006;BBa_K1830008;BBa_K1830009;BBa_K1830010;BBa_K1830013;BBa_K1830014;BBa_K1830015
1834,Consort_Alberta,North America,Canada,High School,High_school,7,Accepted,2015,http://2015.igem.org/Team:Consort_Alberta,gold medal,Nominated for Best Integrated Human Practices- High School;Nominated for Best High School Project,ECOS - Detecting Crude Oil Contamination One Bead at a Time,BBa_K1834000;BBa_K1834843;BBa_K1834844;BBa_K1834845;BBa_K1834846;BBa_K1834847
1746,Cooper_Union,North America,United States,Hardware,Undergrad,13,Accepted,2015,http://2015.igem.org/Team:Cooper_Union,gold medal,,Loomino:  Your personal DNA synthesizer.,BBa_K1746000;BBa_K1746001;BBa_K1746002
1698,Cork_Ireland,Europe,Ireland,Health & Medicine,Undergrad,11,Accepted,2015,http://2015.igem.org/Team:Cork_Ireland,gold medal,Nominated for Best Integrated Human Practices- Undergrad,Basehunter: Bacterial based DNA Detection System,BBa_K1698001;BBa_K1698002;BBa_K1698003;BBa_K1698004
1595,Cornell,North America,United States,Environment,Undergrad,27,Accepted,2015,http://2015.igem.org/Team:Cornell,gold medal,Best Environment Project- Undergrad;Best Supporting Entrepreneurship- Undergrad;Best Applied Design- Undergrad,fishPHARM: A Genetically Engineered Solution to Bacterial Coldwater Disease in Salmonid Fish ,BBa_K1595000;BBa_K1595001;BBa_K1595002;BBa_K1595003;BBa_K1595004;BBa_K1595005;BBa_K1595006;BBa_K1595007;BBa_K1595008;BBa_K1595009;BBa_K1595010;BBa_K1595011;BBa_K1595012;BBa_K1595013;BBa_K1595014;BBa_K1595015;BBa_K1595016;BBa_K1595017;BBa_K1595018;BBa_K1595019;BBa_K1595020;BBa_K1595021;BBa_K1595022;BBa_K1595023;BBa_K1595024;BBa_K1595025;BBa_K1595026;BBa_K1595027;BBa_K1595028;BBa_K1595029;BBa_K1595030;BBa_K1595031
1702,CSU_Fort_Collins,North America,United States,Manufacturing,Undergrad,16,Accepted,2015,http://2015.igem.org/Team:CSU_Fort_Collins,silver medal,,Using frying oil to produce terpenoids in an engineered strain of Escherichia coli,BBa_K1702000;BBa_K1702001;BBa_K1702002;BBa_K1702003;BBa_K1702004;BBa_K1702005
1718,CU_Boulder,North America,United States,Environment,Overgrad,18,Accepted,2015,http://2015.igem.org/Team:CU_Boulder,silver medal,,Biosensing naphthalene using logic gates and cell to cell signaling: A big fracking deal,BBa_K1718001;BBa_K1718002;BBa_K1718003;BBa_K1718004;BBa_K1718006
1690,Czech_Republic,Europe,Czech Republic,Health & Medicine,Undergrad,15,Accepted,2015,http://2015.igem.org/Team:Czech_Republic,gold medal,Finalist- Undergrad;Nominated for Best Presentation- Undergrad;Nominated for Best Wiki- Undergrad;Nominated for Best Applied Design- Undergrad;Best Model- Undergrad;Best Software Tool- Undergrad;Best Health and Medicine Project- Undergrad;First Runner Up- Undergrad,THE IOD BAND,BBa_K1690000;BBa_K1690001;BBa_K1690002;BBa_K1690003;BBa_K1690004;BBa_K1690005;BBa_K1690006;BBa_K1690007;BBa_K1690008
1872,Dalhousie_Halifax_NS,North America,Canada,Manufacturing,Overgrad,11,Accepted,2015,http://2015.igem.org/Team:Dalhousie_Halifax_NS,,,Engineering delphinidin synthesis in Escerichia coli,
1790,Danzi_Kesh_8,Asia,Israel,High School,High_school,26,Accepted,2015,http://2015.igem.org/Team:Danzi_Kesh_8,silver medal,,Alergln Project,BBa_K1790000;BBa_K1790001;BBa_K1790002;BBa_K1790003;BBa_K1790004;BBa_K1790005
1716,DTU-Denmark,Europe,Denmark,Health & Medicine,Overgrad,16,Accepted,2015,http://2015.igem.org/Team:DTU-Denmark,gold medal,Nominated for Best Education and Public Engagement- Overgrad,The Synthesizer  Development of antibiotic libraries through Multiplex Automated Genome Engineering,BBa_K1716001;BBa_K1716002
1835,Duke,North America,United States,Foundational Advance,Undergrad,10,Accepted,2015,http://2015.igem.org/Team:Duke,silver medal,,DNA Sequence Sensing with dCas9 Applied to Antibiotic Resistance Detection and Elimination,BBa_K1835000;BBa_K1835500;BBa_K1835501;BBa_K1835502
1590,Dundee,Europe,United Kingdom,New Application,Undergrad,15,Accepted,2015,http://2015.igem.org/Team:Dundee,gold medal,,CSI Dundee: The Synthetic Forensic Toolkit,BBa_K1590000;BBa_K1590001;BBa_K1590003;BBa_K1590004;BBa_K1590006;BBa_K1590007;BBa_K1590008;BBa_K1590009;BBa_K1590010
1615,Edinburgh,Europe,United Kingdom,Health & Medicine,Undergrad,19,Accepted,2015,http://2015.igem.org/Team:Edinburgh,gold medal,Nominated for Best Health and Medicine Project- Undergrad;Best Integrated Human Practices- Undergrad,Class-A-fiED: Looks Safe On Paper ,BBa_K1615000;BBa_K1615001;BBa_K1615002;BBa_K1615003;BBa_K1615004;BBa_K1615005;BBa_K1615006;BBa_K1615007;BBa_K1615008;BBa_K1615009;BBa_K1615010;BBa_K1615011;BBa_K1615012;BBa_K1615013;BBa_K1615014;BBa_K1615015;BBa_K1615016;BBa_K1615017;BBa_K1615018;BBa_K1615019;BBa_K1615020;BBa_K1615021;BBa_K1615022;BBa_K1615023;BBa_K1615024;BBa_K1615025;BBa_K1615026;BBa_K1615027;BBa_K1615028;BBa_K1615029;BBa_K1615030;BBa_K1615031;BBa_K1615032;BBa_K1615033;BBa_K1615034;BBa_K1615035;BBa_K1615036;BBa_K1615037;BBa_K1615038;BBa_K1615039;BBa_K1615040;BBa_K1615041;BBa_K1615042;BBa_K1615043;BBa_K1615045;BBa_K1615046;BBa_K1615047;BBa_K1615048;BBa_K1615049;BBa_K1615050;BBa_K1615051;BBa_K1615052;BBa_K1615053;BBa_K1615054;BBa_K1615055;BBa_K1615056;BBa_K1615057;BBa_K1615058;BBa_K1615059;BBa_K1615060;BBa_K1615061;BBa_K1615062;BBa_K1615063;BBa_K1615064;BBa_K1615065;BBa_K1615066;BBa_K1615067;BBa_K1615068;BBa_K1615069;BBa_K1615070;BBa_K1615071;BBa_K1615072;BBa_K1615073;BBa_K1615074;BBa_K1615075;BBa_K1615076;BBa_K1615077;BBa_K1615078;BBa_K1615079;BBa_K1615080;BBa_K1615081;BBa_K1615088;BBa_K1615089;BBa_K1615090;BBa_K1615091;BBa_K1615092;BBa_K1615093;BBa_K1615094;BBa_K1615095;BBa_K1615096;BBa_K1615097;BBa_K1615098;BBa_K1615099;BBa_K1615100;BBa_K1615101;BBa_K1615102;BBa_K1615103;BBa_K1615104;BBa_K1615105;BBa_K1615106;BBa_K1615107;BBa_K1615108;BBa_K1615109;BBa_K1615110;BBa_K1615111
1584,Elan_Vital_Korea,Asia,|Korea, Republic Of|,High School,High_school,11,Accepted,2015,http://2015.igem.org/Team:Elan_Vital_Korea,bronze medal,,Quorum sensing over status quo: developing faster detection of antibiotic-resistant bacteria,BBa_K1584008;BBa_K1584017;BBa_K1584026;BBa_K1584035;BBa_K1584036
1723,EPF_Lausanne,Europe,Switzerland,Information Processing,Undergrad,20,Accepted,2015,http://2015.igem.org/Team:EPF_Lausanne,silver medal,, Bio LOGIC: Biologic Orthogonal gRNA-Implemented Circuit,BBa_K1723000;BBa_K1723001;BBa_K1723002;BBa_K1723003;BBa_K1723004;BBa_K1723005;BBa_K1723006;BBa_K1723007;BBa_K1723008;BBa_K1723009;BBa_K1723010;BBa_K1723011;BBa_K1723012;BBa_K1723013;BBa_K1723014;BBa_K1723015;BBa_K1723016;BBa_K1723017;BBa_K1723018;BBa_K1723019;BBa_K1723020;BBa_K1723021;BBa_K1723022;BBa_K1723023;BBa_K1723024;BBa_K1723025
1847,ETH_Zurich,Europe,Switzerland,Health & Medicine,Overgrad,16,Accepted,2015,http://2015.igem.org/Team:ETH_Zurich,gold medal,Nominated for Best Health and Medicine Project- Overgrad;Best Part Collection- Overgrad;Nominated for Best New Basic Part- Overgrad;Nominated for Best Poster- Overgrad;Nominated for Best Wiki- Overgrad;Best Model- Overgrad,MicroBeacon: A Microbial Beacon for Cancer Detection,BBa_K1847000;BBa_K1847001;BBa_K1847002;BBa_K1847003;BBa_K1847004;BBa_K1847005;BBa_K1847006;BBa_K1847007;BBa_K1847008;BBa_K1847009;BBa_K1847010;BBa_K1847011;BBa_K1847012;BBa_K1847013;BBa_K1847014;BBa_K1847015;BBa_K1847016
1611,Evry,Europe,France,Health & Medicine,Overgrad,11,Accepted,2015,http://2015.igem.org/Team:Evry,silver medal,,The YEasT Immunotherapy project (YETI),BBa_K1611000;BBa_K1611001;BBa_K1611002;BBa_K1611003;BBa_K1611004
1586,Exeter,Europe,United Kingdom,New Application,Undergrad,20,Accepted,2015,http://2015.igem.org/Team:Exeter,gold medal,,Design and adaptation of toehold riboswitches to detect specific RNAs with immediate application to M.bovis,BBa_K1586000;BBa_K1586001;BBa_K1586002;BBa_K1586003
1864,FAFU-CHINA,Asia,China,Environment,Undergrad,19,Accepted,2015,http://2015.igem.org/Team:FAFU-CHINA,bronze medal,,CSBV.silencer,BBa_K1864000;BBa_K1864001
1861,FAU_Erlangen,Europe,Germany,Health & Medicine,Undergrad,11,Accepted,2015,http://2015.igem.org/Team:FAU_Erlangen,silver medal,,|SpyCatcher-Associated, Tal-effector-Transmitted Euchromatin Regulation (SCATTER)|,BBa_K1861010;BBa_K1861020;BBa_K1861040;BBa_K1861050;BBa_K1861060;BBa_K1861070;BBa_K1861101;BBa_K1861102;BBa_K1861103;BBa_K1861104;BBa_K1861201;BBa_K1861301;BBa_K1861302;BBa_K1861303;BBa_K1861304;BBa_K1861401;BBa_K1861501;BBa_K1861601;BBa_K1861701
1621,Freiburg,Europe,Germany,Health & Medicine,Overgrad,32,Accepted,2015,http://2015.igem.org/Team:Freiburg,gold medal,Nominated for Best Health and Medicine Project- Overgrad;Nominated for Best Presentation- Overgrad;Nominated for Best Wiki- Overgrad;Nominated for Best Innovation in Medicine- Overgrad,DiaCHIP - Enlightening Diagnostics,BBa_K1621000;BBa_K1621001;BBa_K1621002;BBa_K1621003;BBa_K1621004;BBa_K1621005;BBa_K1621006;BBa_K1621007;BBa_K1621009
1777,Fudan,Asia,China,Foundational Advance,Undergrad,18,Accepted,2015,http://2015.igem.org/Team:Fudan,silver medal,,Cyclize it!,BBa_K1777001;BBa_K1777002;BBa_K1777003;BBa_K1777004;BBa_K1777005;BBa_K1777006;BBa_K1777007;BBa_K1777008;BBa_K1777009;BBa_K1777010;BBa_K1777011;BBa_K1777012;BBa_K1777013;BBa_K1777014;BBa_K1777015;BBa_K1777017;BBa_K1777018;BBa_K1777019;BBa_K1777020;BBa_K1777021;BBa_K1777022;BBa_K1777023;BBa_K1777024;BBa_K1777025;BBa_K1777026;BBa_K1777027
1749,Gaston_Day_School,North America,United States,Environment,Undergrad,15,Accepted,2015,http://2015.igem.org/Team:Gaston_Day_School,bronze medal,,-- Not provided yet --,BBa_K1749000
1870,GenetiX_Tec_CCM,Latin America,Mexico,High School,High_school,14,Accepted,2015,http://2015.igem.org/Team:GenetiX_Tec_CCM,bronze medal,,PseudoColi: Denitrification & O2 Biosensor,
